,Unnamed: 0,label,area,mean_intensity_nuf2_CFP,fname_nuf2_CFP,nuf2_CFP_cyto,nuf2_CFP_bg,mean_intensity_YFP_pp1,fname_YFP_pp1,YFP_pp1_cyto,YFP_pp1_bg,YFP_pp1@kt/YFP_pp1@cyto,nuf2_CFP@kt/nuf2_CFP@cyto,YFP_pp1@kt/YFP_pp1@cyto:nuf2_CFP@kt/nuf2_CFP@cyto,condition,cell,Experiment
10,10,0_11,8,6110.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z00_C0_T0.tif,4654.094560404807,4303.7825,7867.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z00_C1_T0.tif,7014.377283596366,3977.5125,1.1216248687390573,1.3130104944555496,0.8542390738500137,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
12,12,1_2,19,6326.157894736842,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7379.947368421053,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.0514721788442252,1.3527332298270982,0.7772945586459946,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
13,13,1_3,8,6602.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7803.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.1118364633254554,1.4117704798446986,0.7875476072057851,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
14,14,1_4,16,6579.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7344.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.046403937315785,1.4067988923318977,0.7438191364945382,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
15,15,1_5,12,5917.833333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7441.583333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.0602538813532154,1.265420486143504,0.8378668537163054,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
16,16,1_6,14,5918.571428571428,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7694.214285714284,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.0962479616199863,1.265578314318514,0.8662031809626034,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
17,17,1_7,8,6341.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7832.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.1160039132672799,1.3559336717036183,0.8230519947669073,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
18,18,1_8,14,6017.285714285716,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7953.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.1331189534129775,1.2866865599181785,0.8806487832475949,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
19,19,1_9,14,5774.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7944.071428571428,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.1318468380461204,1.2346643569424498,0.9167243159501672,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
20,20,1_10,12,6504.583333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,8417.666666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.1993232294118747,1.3908862484289186,0.8622726917938655,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
21,21,1_11,16,5820.8125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7666.1875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.0922547914834215,1.244674354380858,0.8775426179860073,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
22,22,1_12,8,5694.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7767.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.1066538653208788,1.2176380061593632,0.9088529265043662,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
23,23,1_13,24,6613.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,8357.166666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.19070337568605,1.414122628775486,0.8420085722813878,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
24,24,1_14,21,6301.904761904762,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,8165.714285714284,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.163425829912985,1.3475471406944417,0.8633655883188085,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
25,25,1_15,12,6463.333333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7870.083333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.1213052420394296,1.3820656899384653,0.8113255760580774,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
26,26,1_16,12,6374.916666666668,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7162.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.0205265665231744,1.3631594019417574,0.7486480048257611,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
27,27,1_17,14,6126.928571428572,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7632.071428571428,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.0873940386666598,1.3101316807542744,0.8299883550946733,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
28,28,1_18,8,5803.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,8067.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.1494147512624193,1.2409991216765026,0.9262010997313526,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
29,29,1_19,8,6450.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7846.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.117945161317104,1.379401703081248,0.8104565615802028,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
30,30,1_20,12,6685.916666666668,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C0_T0.tif,4676.574623324238,4364.525,7588.916666666668,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z01_C1_T0.tif,7018.6805860456225,4048.925,1.0812454810601833,1.4296610671667491,0.7562949750061787,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
32,32,2_2,11,5945.545454545455,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,7683.363636363636,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.096660164400425,1.255264690028635,0.8736485405125257,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
33,33,2_3,10,5497.1,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,7805.2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.1140500853906334,1.160585783139715,0.9599032674489694,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
34,34,2_4,35,5956.114285714286,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,7881.285714285716,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.1249099347855254,1.257496054784406,0.8945633908794949,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
35,35,2_5,19,6372.105263157896,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,8106.157894736842,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.1570063412624323,1.3453229479345121,0.8600212633247621,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
36,36,2_6,5,5783.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,8171.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.1663184630452803,1.2210314198777952,0.9551911966049238,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
37,37,2_7,14,6330.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,7980.428571428572,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.1390607712107124,1.336433393475541,0.8523139101219706,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
38,38,2_8,5,5424.2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,7483.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.0681760914578005,1.1451946307883143,0.9327463321431251,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
39,39,2_9,14,6096.285714285716,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,8112.785714285716,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.1579523417408797,1.2870900165464962,0.8996669439235361,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
40,40,2_10,28,6075.857142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,7914.464285714284,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.129645571326951,1.282776995213456,0.8806250623000738,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
41,41,2_11,5,5912.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,7562.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.0793948093268753,1.2481823415841071,0.864773337489282,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
42,42,2_12,15,5637.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,8412.2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.2006882755500292,1.190291340558674,1.0087347816766232,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
43,43,2_13,23,6203.130434782609,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C0_T0.tif,4736.487453024609,4406.505,7634.08695652174,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D_Z02_C1_T0.tif,7006.148199578624,4117.2025,1.0896268161985043,1.3096478131323743,0.831999874525327,dmso,set2_pp1_dmso_cell_0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D
